Customer_ID,First_Name,Last_Name,City,State,Country,Postal_Code,Region,Order_ID,Order_Date,Ship_Date,Sales,Product_ID,Product_Name,Category,Sub_Category,Shipper_ID,Ship_Mode
RP-19270,Rachel,Payne,Seattle,Washington,United States,98115,West,CA-2016-135251,2016-08-06,2016-08-10,6.23,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,103,Standard Class
ME-17725,Max,Engle,Newark,Delaware,United States,19711,East,CA-2016-161830,2016-09-24,2016-09-26,14.95,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,104,Second Class
KT-16465,Kean,Takahito,Los Angeles,California,United States,90049,West,CA-2016-158456,2016-12-24,2016-12-29,19.94,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,103,Standard Class
RD-19720,Roger,Demir,Seattle,Washington,United States,98105,West,CA-2015-161249,2015-08-09,2015-08-13,4.46,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,103,Standard Class
KB-16240,Karen,Bern,Saint Cloud,Minnesota,United States,56301,Central,CA-2015-101770,2015-03-31,2015-04-04,1.87,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,103,Standard Class
LC-17050,Liz,Carlisle,Dallas,Texas,United States,75217,Central,CA-2015-129147,2015-11-02,2015-11-06,19.24,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,103,Standard Class
JH-15985,Joseph,Holt,Saginaw,Michigan,United States,48601,Central,CA-2016-109638,2016-12-15,2016-12-22,51.31,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,103,Standard Class
KN-16390,Katherine,Nockton,New York City,New York,United States,10011,East,CA-2016-154823,2016-08-21,2016-08-25,12.83,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,103,Standard Class
RA-19915,Russell,Applegate,Houston,Texas,United States,77095,Central,CA-2018-112809,2018-08-18,2018-08-22,6.74,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,103,Standard Class
JE-15475,Jeremy,Ellison,New York City,New York,United States,10024,East,CA-2018-132934,2018-06-20,2018-06-26,51.31,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,103,Standard Class
AW-10930,Arthur,Wiediger,Aurora,Illinois,United States,60505,Central,US-2015-103905,2015-07-14,2015-07-20,29.93,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,103,Standard Class
GH-14425,Gary,Hwang,Jacksonville,Florida,United States,32216,South,US-2016-120572,2016-12-11,2016-12-15,12.83,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,103,Standard Class
BM-11785,Bryan,Mills,Columbus,Ohio,United States,43229,East,US-2016-157014,2016-10-03,2016-10-06,24,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,104,Second Class
TB-21250,Tim,Brockman,Los Angeles,California,United States,90049,West,US-2018-104661,2018-01-15,2018-01-18,4.28,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,101,First Class
ND-18370,Natalie,DeCherney,New York City,New York,United States,10035,East,US-2018-156356,2018-04-16,2018-04-22,2.9,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,103,Standard Class
EB-13840,Ellis,Ballard,Chicago,Illinois,United States,60623,Central,CA-2018-156951,2018-10-01,2018-10-08,19.44,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,103,Standard Class
JC-15385,Jenna,Caffey,Kent,Washington,United States,98031,West,CA-2018-108560,2018-07-08,2018-07-15,23.17,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,103,Standard Class
ME-17320,Maria,Etezadi,Springfield,Virginia,United States,22153,South,CA-2016-144302,2016-06-19,2016-06-23,5.79,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,103,Standard Class
PW-19030,Pauline,Webber,Richmond,Kentucky,United States,40475,South,CA-2017-105354,2017-12-02,2017-12-06,115.84,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,103,Standard Class
SW-20245,Scot,Wooten,Los Angeles,California,United States,90036,West,CA-2016-101091,2016-12-05,2016-12-09,26.06,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,104,Second Class
AB-10600,Ann,Blume,Los Angeles,California,United States,90004,West,CA-2015-115336,2015-11-18,2015-11-25,14.48,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,103,Standard Class
JP-15460,Jennifer,Patt,Houston,Texas,United States,77041,Central,CA-2015-107916,2015-08-24,2015-08-26,12.67,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,101,First Class
ML-17395,Marina,Lichtenstein,San Diego,California,United States,92105,West,CA-2016-120845,2016-09-25,2016-10-02,2.47,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,103,Standard Class
JA-15970,Joseph,Airdo,Philadelphia,Pennsylvania,United States,19134,East,CA-2017-116526,2017-09-01,2017-09-05,8.78,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,103,Standard Class
GT-14635,Grant,Thornton,Long Beach,New York,United States,11561,East,CA-2016-144386,2016-11-05,2016-11-11,25.34,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,103,Standard Class
GA-14725,Guy,Armstrong,Salem,Oregon,United States,97301,West,CA-2018-134194,2018-12-25,2019-01-01,3.17,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,103,Standard Class
JG-15310,Jason,Gross,Providence,Rhode Island,United States,2908,East,CA-2017-141957,2017-07-21,2017-07-21,11.09,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,102,Same Day
SV-20785,Stewart,Visinsky,Pueblo,Colorado,United States,81001,West,US-2015-160780,2015-06-21,2015-06-21,11.09,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,102,Same Day
CD-12280,Christina,DeMoss,New York City,New York,United States,10024,East,US-2018-132444,2018-11-18,2018-11-21,2.96,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,101,First Class
RD-19720,Roger,Demir,Seattle,Washington,United States,98105,West,US-2018-132927,2018-12-09,2018-12-15,11.09,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,103,Standard Class
HG-14965,Henry,Goldwyn,Lancaster,Ohio,United States,43130,East,US-2018-122714,2018-12-07,2018-12-13,1889.99,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,103,Standard Class
DP-13390,Dennis,Pardue,Columbia,Tennessee,United States,38401,South,CA-2017-138478,2017-10-21,2017-10-26,35.88,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,104,Second Class
SC-20095,Sanjit,Chand,Quincy,Massachusetts,United States,2169,East,CA-2015-116904,2015-09-23,2015-09-28,12.94,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,103,Standard Class
TB-21250,Tim,Brockman,Los Angeles,California,United States,90049,West,CA-2015-129364,2015-12-08,2015-12-13,6.46,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,103,Standard Class
SA-20830,Sue,Ann Reed,Redmond,Oregon,United States,97756,West,CA-2016-115938,2016-06-26,2016-06-30,15.42,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,103,Standard Class
RD-19810,Ross,DeVincentis,Houston,Texas,United States,77070,Central,CA-2017-112739,2017-09-02,2017-09-07,8.61,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,104,Second Class
FG-14260,Frank,Gastineau,New York City,New York,United States,10024,East,CA-2018-160801,2018-09-19,2018-09-19,4.84,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,102,Same Day
JL-15850,John,Lucas,New York City,New York,United States,10035,East,US-2017-150147,2017-04-25,2017-04-29,4.9,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,104,Second Class
JE-15610,Jim,Epp,Los Angeles,California,United States,90049,West,CA-2018-133263,2018-03-31,2018-04-02,34.54,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,104,Second Class
CC-12610,Corey,Catlett,Columbus,Ohio,United States,43229,East,CA-2017-118178,2017-03-19,2017-03-24,31.09,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,103,Standard Class
SH-19975,Sally,Hughsby,Caldwell,Idaho,United States,83605,West,CA-2017-125164,2017-11-10,2017-11-14,20.37,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,103,Standard Class
IM-15070,Irene,Maddox,Florence,Alabama,United States,35630,South,CA-2015-120768,2015-12-19,2015-12-21,7.27,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,104,Second Class
NK-18490,Neil,Knudson,Corpus Christi,Texas,United States,78415,Central,CA-2018-126536,2018-10-12,2018-10-14,0.99,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,101,First Class
PJ-18835,Patrick,Jones,Dallas,Texas,United States,75217,Central,CA-2018-105130,2018-11-21,2018-11-25,11.76,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,103,Standard Class
EP-13915,Emily,Phan,Philadelphia,Pennsylvania,United States,19120,East,CA-2017-140641,2017-10-28,2017-11-02,38.19,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,103,Standard Class
CK-12760,Cyma,Kinney,Glendale,Arizona,United States,85301,West,US-2018-166611,2018-03-28,2018-04-02,68.74,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,103,Standard Class
RP-19390,Resi,Pölking,Cleveland,Ohio,United States,44105,East,CA-2018-103352,2018-11-27,2018-11-30,6.99,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,104,Second Class
MH-18115,Mick,Hernandez,Jackson,Michigan,United States,49201,Central,CA-2018-127026,2018-01-21,2018-01-27,14.4,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,103,Standard Class
DL-13315,Delfina,Latchford,Atlanta,Georgia,United States,30318,South,CA-2015-108182,2015-02-06,2015-02-10,8.95,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,104,Second Class
MC-17605,Matt,Connell,Jacksonville,North Carolina,United States,28540,South,CA-2015-103989,2015-03-19,2015-03-21,4.99,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,101,First Class
SS-20410,Shahid,Shariari,Philadelphia,Pennsylvania,United States,19120,East,CA-2015-126193,2015-09-07,2015-09-14,3.83,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
NH-18610,Nicole,Hansen,Pomona,California,United States,91767,West,CA-2016-113901,2016-10-19,2016-10-24,38.28,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
SC-20440,Shaun,Chance,Lancaster,Pennsylvania,United States,17602,East,CA-2016-113523,2016-09-04,2016-09-08,7.66,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
CC-12100,Chad,Cunningham,Columbus,Indiana,United States,47201,Central,CA-2016-113040,2016-08-27,2016-08-31,5.1,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
DH-13075,Dave,Hallsten,Los Angeles,California,United States,90045,West,CA-2016-104941,2016-06-13,2016-06-19,19.14,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
JD-16015,Joy,Daniels,Toledo,Ohio,United States,43615,East,CA-2015-148950,2015-12-14,2015-12-19,2.9,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
JD-16150,Justin,Deggeller,Minneapolis,Minnesota,United States,55407,Central,CA-2017-116911,2017-09-15,2017-09-20,20.42,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
BP-11230,Benjamin,Patterson,Los Angeles,California,United States,90045,West,CA-2017-141551,2017-09-24,2017-09-30,6.38,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
VS-21820,Vivek,Sundaresam,Huntsville,Texas,United States,77340,Central,US-2016-165512,2016-05-24,2016-05-26,7.66,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,104,Second Class
JH-15820,John,Huston,Monroe,North Carolina,United States,28110,South,US-2015-107699,2015-05-19,2015-05-23,57.42,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,103,Standard Class
PP-18955,Paul,Prost,Holyoke,Massachusetts,United States,1040,East,CA-2018-117401,2018-05-18,2018-05-22,43.19,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,104,Second Class
JP-16135,Julie,Prescott,New York City,New York,United States,10011,East,CA-2017-124562,2017-12-08,2017-12-12,12.96,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,103,Standard Class
NM-18520,Neoma,Murray,New York City,New York,United States,10011,East,CA-2017-136049,2017-12-23,2017-12-28,5.55,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,103,Standard Class
KD-16270,Karen,Daniels,Los Angeles,California,United States,90032,West,CA-2015-165309,2015-11-11,2015-11-15,1.23,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,103,Standard Class
PM-18940,Paul,MacIntyre,Jackson,Michigan,United States,49201,Central,CA-2015-117709,2015-05-04,2015-05-08,46.8,OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,103,Standard Class
JL-15175,James,Lanier,Chandler,Arizona,United States,85224,West,CA-2016-158701,2016-01-05,2016-01-10,56.16,OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,103,Standard Class
LS-17200,Luke,Schmidt,Skokie,Illinois,United States,60076,Central,CA-2018-131618,2018-06-17,2018-06-20,2.3,OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,101,First Class
EM-14095,Eudokia,Martin,New York City,New York,United States,10024,East,CA-2017-161669,2017-11-07,2017-11-09,11.36,OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,101,First Class
MS-17365,Maribeth,Schnelling,Chicago,Illinois,United States,60653,Central,CA-2018-147942,2018-04-01,2018-04-05,5.78,OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,103,Standard Class
SF-20200,Sarah,Foster,Philadelphia,Pennsylvania,United States,19143,East,CA-2018-123967,2018-11-01,2018-11-03,25.12,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,104,Second Class
FM-14290,Frank,Merwin,Philadelphia,Pennsylvania,United States,19140,East,CA-2018-121160,2018-11-04,2018-11-04,1.41,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,102,Same Day
AG-10270,Alejandro,Grove,West Jordan,Utah,United States,84084,West,CA-2016-153738,2016-09-20,2016-09-22,37.68,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,101,First Class
DL-12925,Daniel,Lacy,Eagan,Minnesota,United States,55122,Central,CA-2016-134747,2016-10-12,2016-10-17,12.56,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,104,Second Class
JK-15730,Joe,Kamberova,Mobile,Alabama,United States,36608,South,CA-2016-127607,2016-03-20,2016-03-26,2.51,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,103,Standard Class
CC-12100,Chad,Cunningham,Columbus,Indiana,United States,47201,Central,CA-2017-129308,2017-07-07,2017-07-13,5.72,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,103,Standard Class
EB-14170,Evan,Bailliet,Charlotte,North Carolina,United States,28205,South,CA-2015-111962,2015-09-29,2015-10-04,10.05,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,103,Standard Class
JE-15610,Jim,Epp,Los Angeles,California,United States,90049,West,CA-2016-121720,2016-06-11,2016-06-12,3.77,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,101,First Class
CP-12340,Christine,Phan,Waterbury,Connecticut,United States,6708,East,CA-2016-105571,2016-11-07,2016-11-11,16.15,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
KD-16270,Karen,Daniels,Los Angeles,California,United States,90032,West,CA-2015-165309,2015-11-11,2015-11-15,1.23,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
SC-20095,Sanjit,Chand,Quincy,Massachusetts,United States,2169,East,CA-2015-152268,2015-09-02,2015-09-07,1793.98,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
NC-18535,Nick,Crebassa,Dallas,Texas,United States,75217,Central,CA-2015-114321,2015-08-20,2015-08-25,20.12,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
GT-14710,Greg,Tran,New York City,New York,United States,10035,East,CA-2015-128209,2015-11-17,2015-11-22,2152.78,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
GK-14620,Grace,Kelly,Los Angeles,California,United States,90049,West,CA-2017-101546,2017-12-18,2017-12-24,1793.98,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
DC-12850,Dan,Campbell,Houston,Texas,United States,77036,Central,CA-2018-128363,2018-08-13,2018-08-18,1.58,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
AC-10450,Amy,Cox,Minneapolis,Minnesota,United States,55407,Central,CA-2018-141789,2018-10-03,2018-10-06,1793.98,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,101,First Class
AS-10090,Adam,Shillingsburg,San Diego,California,United States,92037,West,CA-2018-136448,2018-09-16,2018-09-18,3.44,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,101,First Class
DM-13345,Denise,Monton,San Francisco,California,United States,94109,West,CA-2018-157854,2018-04-08,2018-04-15,56.28,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
PK-19075,Pete,Kriz,Columbus,Ohio,United States,43229,East,US-2018-102183,2018-08-21,2018-08-28,32.09,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,103,Standard Class
AB-10105,Adrian,Barton,Henderson,Kentucky,United States,42420,South,CA-2018-153822,2018-09-19,2018-09-25,12.62,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,103,Standard Class
JO-15145,Jack,O'Briant,Philadelphia,Pennsylvania,United States,19140,East,US-2017-100461,2017-01-08,2017-01-12,106.05,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,103,Standard Class
TB-21055,Ted,Butterfield,Troy,New York,United States,12180,East,CA-2017-111682,2017-06-17,2017-06-18,1.68,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,101,First Class
CV-12295,Christina,VanderZanden,Des Moines,Iowa,United States,50315,Central,CA-2017-123120,2017-09-04,2017-09-08,22.72,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,103,Standard Class
SF-20965,Sylvia,Foulston,Dearborn,Michigan,United States,48126,Central,CA-2015-169852,2015-10-21,2015-10-26,36.36,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,103,Standard Class
DR-12940,Daniel,Raglin,Hollywood,Florida,United States,33021,South,CA-2016-104626,2016-09-01,2016-09-08,60.74,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,103,Standard Class
SC-20095,Sanjit,Chand,Quincy,Massachusetts,United States,2169,East,CA-2016-123568,2016-11-08,2016-11-14,5.04,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,103,Standard Class
KD-16615,Ken,Dana,Scottsdale,Arizona,United States,85254,West,US-2017-102141,2017-08-26,2017-08-31,146.69,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,103,Standard Class
TD-20995,Tamara,Dahlen,New York City,New York,United States,10011,East,CA-2018-150959,2018-11-11,2018-11-13,10.44,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,101,First Class
MM-17920,Michael,Moore,New York City,New York,United States,10011,East,CA-2018-128160,2018-12-19,2018-12-24,36.67,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,104,Second Class
AS-10240,Alan,Shonely,Redondo Beach,California,United States,90278,West,CA-2018-101049,2018-06-21,2018-06-25,17.92,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,104,Second Class
EB-13750,Edward,Becker,Seattle,Washington,United States,98103,West,CA-2017-145548,2017-11-11,2017-11-16,28.14,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,103,Standard Class
DK-13150,David,Kendrick,New York City,New York,United States,10009,East,CA-2018-102197,2018-12-20,2018-12-26,34.02,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
CS-12250,Chris,Selesnick,Los Angeles,California,United States,90032,West,CA-2017-161095,2017-06-28,2017-06-28,7.75,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,102,Same Day
GT-14755,Guy,Thornton,Long Beach,California,United States,90805,West,CA-2018-130526,2018-11-26,2018-11-29,33.57,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,101,First Class
PB-18805,Patrick,Bzostek,San Francisco,California,United States,94122,West,CA-2018-156958,2018-12-05,2018-12-06,9.3,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,101,First Class
CS-12460,Chuck,Sachs,Columbus,Georgia,United States,31907,South,CA-2018-148691,2018-12-03,2018-12-09,3.15,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
SW-20455,Shaun,Weien,San Francisco,California,United States,94109,West,CA-2018-145429,2018-07-21,2018-07-25,16.34,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
RB-19795,Ross,Baird,Midland,Michigan,United States,48640,Central,US-2016-150161,2016-07-25,2016-07-29,25.18,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
PO-18850,Patrick,O'Brill,Virginia Beach,Virginia,United States,23464,South,US-2017-141544,2017-08-30,2017-09-01,37.76,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,101,First Class
LF-17185,Luke,Foster,Inglewood,California,United States,90301,West,CA-2015-169019,2015-07-26,2015-07-30,4.84,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
BD-11620,Brian,DeCherney,New York City,New York,United States,10035,East,CA-2017-111941,2017-12-25,2017-12-28,33.57,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,104,Second Class
BW-11110,Bart,Watters,Greensboro,North Carolina,United States,27405,South,CA-2016-137302,2016-04-26,2016-05-01,50.35,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
BB-10990,Barry,Blumstein,San Antonio,Texas,United States,78207,Central,CA-2016-141810,2016-11-02,2016-11-07,29.37,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
LT-17110,Liz,Thompson,Orange,New Jersey,United States,7050,East,CA-2016-168207,2016-11-02,2016-11-06,11.95,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
CA-12055,Cathy,Armstrong,Los Angeles,California,United States,90036,West,US-2017-164945,2017-11-22,2017-11-27,134.27,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,103,Standard Class
BP-11155,Becky,Pak,Paterson,New Jersey,United States,7501,East,US-2018-154851,2018-03-30,2018-04-03,5.72,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,103,Standard Class
DE-13255,Deanra,Eno,Dubuque,Iowa,United States,52001,Central,CA-2016-153381,2016-09-24,2016-09-28,15.24,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,103,Standard Class
AW-10930,Arthur,Wiediger,Aurora,Illinois,United States,60505,Central,CA-2017-120824,2017-06-12,2017-06-16,1.52,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,104,Second Class
CC-12100,Chad,Cunningham,Columbus,Indiana,United States,47201,Central,CA-2017-129308,2017-07-07,2017-07-13,5.72,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,103,Standard Class
AG-10300,Aleksandra,Gannaway,Franklin,Massachusetts,United States,2038,East,CA-2015-147298,2015-04-26,2015-05-03,18.29,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,103,Standard Class
TB-21520,Tracy,Blumstein,Fairfield,Ohio,United States,45014,East,US-2016-150630,2016-09-17,2016-09-21,3.26,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,103,Standard Class
ZC-21910,Zuschuss,Carroll,New York City,New York,United States,10024,East,CA-2018-133928,2018-06-11,2018-06-17,4.57,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,103,Standard Class
CK-12325,Christine,Kargatis,Hot Springs,Arkansas,United States,71901,South,CA-2018-109085,2018-02-17,2018-02-20,5.72,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,101,First Class
